,Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,TS%,3PM,DEFWS,USG%,PIE,Prior ASG Appearances,AS Last Year?,Play Pct.,Adjusted PTS,Adjusted REB,Adjusted AST,Adjusted STL,Adjusted BLK,Adjusted TOV,Adjusted 3PM,AS Prob.,Conf.
173,2020,99.5,Isaiah Roby,OKC,12,26,32,13,8.4,5.2,1.6,0.7,0.6,1.1,0.618,0.6,0.8,16.9,9.9,0,0,0.8125,0.08442211055276383,0.05226130653266332,0.016080402010050253,0.007035175879396984,0.006030150753768844,0.011055276381909548,0.006030150753768844,0.06674387194570369,West
174,2020,99.5,Isaiah Stewart,DET,15,30,32,9,5.3,5.5,0.6,0.5,1.0,0.8,0.556,0.0,0.7,13.6,8.7,0,0,0.9375,0.053266331658291456,0.05527638190954774,0.006030150753768844,0.005025125628140704,0.010050251256281407,0.008040201005025126,0.0,0.004480007147554071,East
175,2020,99.5,Ish Smith,WAS,12,19,30,12,5.2,3.5,4.7,0.8,0.2,1.0,0.40399999999999997,0.3,0.3,15.0,9.4,0,0,0.6333333333333333,0.05226130653266332,0.035175879396984924,0.04723618090452261,0.008040201005025126,0.0020100502512562816,0.010050251256281407,0.003015075376884422,0.005430854944735669,East
176,2020,99.5,Ivica Zubac,LAC,2,34,34,23,8.4,6.9,1.1,0.4,0.8,1.0,0.725,0.0,0.9,15.1,12.6,0,0,1.0,0.08442211055276383,0.06934673366834171,0.011055276381909548,0.004020100502512563,0.008040201005025126,0.010050251256281407,0.0,0.8643989196570782,West
177,2020,99.5,J.J. Redick,NOP,11,29,32,14,8.0,1.7,1.3,0.3,0.1,0.8,0.5539999999999999,1.6,0.0,18.7,6.7,0,0,0.90625,0.08040201005025126,0.017085427135678392,0.01306532663316583,0.003015075376884422,0.0010050251256281408,0.008040201005025126,0.016080402010050253,0.002989099549482193,West
178,2020,99.5,Ja Morant,MEM,9,20,28,14,19.0,3.2,7.9,0.9,0.2,2.9,0.534,0.7,0.4,28.9,12.3,0,0,0.7142857142857143,0.19095477386934673,0.032160804020100506,0.07939698492462312,0.009045226130653266,0.0020100502512562816,0.02914572864321608,0.007035175879396984,0.9994859314911183,West
179,2020,99.5,Jabari Parker,SAC,13,2,32,12,4.0,3.0,0.5,0.0,0.5,1.5,0.5710000000000001,0.0,0.0,17.0,4.2,0,0,0.0625,0.04020100502512563,0.03015075376884422,0.005025125628140704,0.0,0.005025125628140704,0.01507537688442211,0.0,0.00012438082117739746,West
180,2020,99.5,Jaden McDaniels,MIN,15,27,33,7,5.3,3.4,1.0,0.3,1.1,0.8,0.496,1.0,0.4,13.6,4.5,0,0,0.8181818181818182,0.053266331658291456,0.034170854271356785,0.010050251256281407,0.003015075376884422,0.011055276381909548,0.008040201005025126,0.010050251256281407,0.002090377406255812,West
181,2020,99.5,Jae Crowder,PHO,4,28,31,20,10.4,5.0,2.1,0.9,0.3,0.8,0.5579999999999999,2.4,1.0,16.5,8.8,0,0,0.9032258064516129,0.10452261306532663,0.05025125628140704,0.021105527638190957,0.009045226130653266,0.003015075376884422,0.008040201005025126,0.024120603015075376,0.7531133633667528,West
182,2020,99.5,Jae'Sean Tate,HOU,14,30,30,11,9.9,5.2,1.8,0.9,0.6,1.2,0.606,0.7,1.0,14.4,8.3,0,0,1.0,0.09949748743718594,0.05226130653266332,0.018090452261306532,0.009045226130653266,0.006030150753768844,0.012060301507537688,0.007035175879396984,0.12355603854869875,West
183,2020,99.5,Jahlil Okafor,DET,15,12,32,9,4.3,2.3,0.3,0.2,0.2,0.3,0.595,0.0,0.1,16.9,10.0,0,0,0.375,0.04321608040201005,0.023115577889447233,0.003015075376884422,0.0020100502512562816,0.0020100502512562816,0.003015075376884422,0.0,4.4361715572222655e-05,East
184,2020,99.5,Jahmi'us Ramsey,SAC,13,4,32,12,1.3,1.0,0.3,0.0,0.3,0.3,0.625,0.3,0.0,13.3,9.0,0,0,0.125,0.01306532663316583,0.010050251256281407,0.003015075376884422,0.0,0.003015075376884422,0.003015075376884422,0.003015075376884422,6.13945898377937e-06,West
185,2020,99.5,JaKarr Sampson,IND,4,13,30,15,2.3,2.0,0.0,0.1,0.2,0.2,0.51,0.0,0.1,18.0,8.8,0,0,0.43333333333333335,0.023115577889447233,0.020100502512562814,0.0,0.0010050251256281408,0.0020100502512562816,0.0020100502512562816,0.0,0.0003218566759330547,East
186,2020,99.5,Jake Layman,MIN,15,22,33,7,5.9,1.5,0.5,0.8,0.5,0.6,0.586,0.6,0.3,16.5,8.3,0,0,0.6666666666666666,0.05929648241206031,0.01507537688442211,0.005025125628140704,0.008040201005025126,0.005025125628140704,0.006030150753768844,0.006030150753768844,0.000294532990624921,West
187,2020,99.5,Jakob Poeltl,SAS,6,28,28,16,6.4,7.1,1.8,0.6,1.5,1.1,0.574,0.0,1.0,12.6,9.9,0,0,1.0,0.06432160804020101,0.07135678391959799,0.018090452261306532,0.006030150753768844,0.01507537688442211,0.011055276381909548,0.0,0.7566479440291362,West
188,2020,99.5,Jalen Brunson,DAL,10,27,31,15,12.3,3.3,3.4,0.4,0.0,1.3,0.647,1.3,0.3,19.4,13.0,0,0,0.8709677419354839,0.12361809045226131,0.03316582914572864,0.034170854271356785,0.004020100502512563,0.0,0.01306532663316583,0.01306532663316583,0.39391311068652984,West
189,2020,99.5,Jalen Harris,TOR,5,2,33,16,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10.8,-10.4,0,0,0.06060606060606061,0.0,0.005025125628140704,0.0,0.0,0.0,0.005025125628140704,0.0,5.126193703427716e-06,East
190,2020,99.5,Jalen Lecque,IND,4,3,30,15,1.7,1.3,0.7,0.0,0.0,0.0,0.47,0.0,0.0,25.6,33.3,0,0,0.1,0.017085427135678392,0.01306532663316583,0.007035175879396984,0.0,0.0,0.0,0.0,0.00033209265503705295,East
191,2020,99.5,Jalen McDaniels,CHO,8,13,31,15,4.8,2.8,0.5,0.2,0.1,0.9,0.56,0.4,0.1,17.2,4.7,0,0,0.41935483870967744,0.04824120603015075,0.028140703517587937,0.005025125628140704,0.0020100502512562816,0.0010050251256281408,0.009045226130653266,0.004020100502512563,0.0005816828395166982,West
192,2020,99.5,Jalen Smith,PHO,4,8,31,20,1.8,1.3,0.3,0.0,0.3,0.1,0.391,0.3,0.0,16.9,2.6,0,0,0.25806451612903225,0.018090452261306532,0.01306532663316583,0.003015075376884422,0.0,0.003015075376884422,0.0010050251256281408,0.003015075376884422,0.00016717311739021648,West
193,2020,99.5,Jamal Murray,DEN,8,30,32,17,21.4,4.4,4.6,1.2,0.3,2.3,0.588,2.7,0.7,25.3,12.0,0,0,0.9375,0.2150753768844221,0.044221105527638194,0.046231155778894466,0.012060301507537688,0.003015075376884422,0.023115577889447233,0.0271356783919598,0.9998454366602064,West
194,2020,99.5,James Ennis,ORL,13,24,33,13,7.3,3.9,1.3,0.8,0.3,0.9,0.628,0.9,0.6,13.3,7.5,0,0,0.7272727272727273,0.07336683417085427,0.03919597989949749,0.01306532663316583,0.008040201005025126,0.003015075376884422,0.009045226130653266,0.009045226130653266,0.004497184187198131,East
195,2020,99.5,James Johnson,DAL,10,25,31,15,6.3,3.2,1.7,0.9,0.8,1.0,0.539,0.6,0.6,16.2,7.8,0,0,0.8064516129032258,0.06331658291457286,0.032160804020100506,0.017085427135678392,0.009045226130653266,0.008040201005025126,0.010050251256281407,0.006030150753768844,0.01983514555772254,West
196,2020,99.5,James Wiseman,GSW,7,22,33,18,12.2,5.9,0.7,0.4,1.2,1.5,0.5589999999999999,0.5,0.8,25.6,10.0,0,0,0.6666666666666666,0.12261306532663316,0.05929648241206031,0.007035175879396984,0.004020100502512563,0.012060301507537688,0.01507537688442211,0.005025125628140704,0.9452517697147923,West
197,2020,99.5,JaMychal Green,DEN,8,25,32,17,9.1,6.0,1.0,0.6,0.3,1.0,0.5870000000000001,1.6,0.5,18.8,9.8,0,0,0.78125,0.0914572864321608,0.06030150753768844,0.010050251256281407,0.006030150753768844,0.003015075376884422,0.010050251256281407,0.016080402010050253,0.1490248455833221,West
198,2020,99.5,Jared Dudley,LAL,3,8,33,22,0.8,1.3,0.4,0.0,0.0,0.1,1.0,0.3,0.0,4.5,5.2,0,0,0.24242424242424243,0.008040201005025126,0.01306532663316583,0.004020100502512563,0.0,0.0,0.0010050251256281408,0.003015075376884422,6.629180000182636e-05,West
199,2020,99.5,Jared Harper,NYK,6,2,33,16,1.0,0.0,0.0,0.0,0.0,1.0,0.532,0.0,0.0,34.1,-4.2,0,0,0.06060606060606061,0.010050251256281407,0.0,0.0,0.0,0.0,0.010050251256281407,0.0,8.135658626394877e-06,East
200,2020,99.5,Jarred Vanderbilt,MIN,15,31,33,7,6.0,5.7,1.6,1.1,0.6,0.9,0.617,0.0,0.8,12.8,10.9,0,0,0.9393939393939394,0.06030150753768844,0.05728643216080402,0.016080402010050253,0.011055276381909548,0.006030150753768844,0.009045226130653266,0.0,0.006336392152158886,West
201,2020,99.5,Jarrell Brantley,UTA,1,9,32,26,1.2,0.8,0.0,0.1,0.1,0.1,0.55,0.3,0.1,17.5,8.2,0,0,0.28125,0.012060301507537688,0.008040201005025126,0.0,0.0010050251256281408,0.0010050251256281408,0.0010050251256281408,0.003015075376884422,0.00018061613698394454,West
202,2020,99.5,Jarrett Allen,BRK,2,12,34,22,11.2,10.4,1.7,0.6,1.6,1.8,0.73,0.0,0.4,15.4,15.5,0,0,0.35294117647058826,0.11256281407035175,0.10452261306532663,0.017085427135678392,0.006030150753768844,0.016080402010050253,0.018090452261306532,0.0,0.9988822892990632,West
203,2020,99.5,Jarrett Culver,MIN,15,16,33,7,8.1,5.0,0.9,0.7,0.4,1.3,0.518,0.5,0.3,18.2,6.7,0,0,0.48484848484848486,0.0814070351758794,0.05025125628140704,0.009045226130653266,0.007035175879396984,0.004020100502512563,0.01306532663316583,0.005025125628140704,0.004280265553131822,West
204,2020,99.5,JaVale McGee,CLE,14,24,33,12,7.4,5.2,1.0,0.5,1.1,1.3,0.508,0.2,0.5,24.5,11.1,0,0,0.7272727272727273,0.07437185929648242,0.05226130653266332,0.010050251256281407,0.005025125628140704,0.011055276381909548,0.01306532663316583,0.0020100502512562816,0.03332943449031261,East
205,2020,99.5,Javonte Green,BOS,9,20,32,15,4.8,2.4,0.4,0.9,0.1,0.6,0.611,0.4,0.3,13.1,7.5,0,0,0.625,0.04824120603015075,0.024120603015075376,0.004020100502512563,0.009045226130653266,0.0010050251256281408,0.006030150753768844,0.004020100502512563,0.0004911460191844905,East
206,2020,99.5,Jaxson Hayes,NOP,11,23,32,14,4.1,3.5,0.4,0.3,0.3,0.7,0.675,0.0,0.2,13.2,8.2,0,0,0.71875,0.04120603015075377,0.035175879396984924,0.004020100502512563,0.003015075376884422,0.003015075376884422,0.007035175879396984,0.0,0.0003764741866695316,West
207,2020,99.5,Jaylen Adams,MIL,3,7,33,20,0.3,0.4,0.3,0.0,0.0,0.0,0.125,0.0,0.0,18.6,-1.7,0,0,0.21212121212121213,0.003015075376884422,0.004020100502512563,0.003015075376884422,0.0,0.0,0.0,0.0,2.2785043288453283e-05,East
208,2020,99.5,Jaylen Brown,BOS,9,30,32,15,25.4,5.5,3.9,1.2,0.5,2.8,0.5920000000000001,2.4,0.9,30.9,13.8,0,0,0.9375,0.2552763819095477,0.05527638190954774,0.03919597989949749,0.012060301507537688,0.005025125628140704,0.028140703517587937,0.024120603015075376,0.9999937796054928,East
209,2020,99.5,Jaylen Nowell,MIN,15,19,33,7,8.9,1.7,0.8,0.4,0.2,0.5,0.542,1.1,0.1,23.7,8.3,0,0,0.5757575757575758,0.08944723618090453,0.017085427135678392,0.008040201005025126,0.004020100502512563,0.0020100502512562816,0.005025125628140704,0.011055276381909548,0.0013172231267103201,West
210,2020,99.5,Jeff Green,BRK,2,32,34,22,9.4,3.6,1.4,0.7,0.3,0.8,0.64,1.5,0.5,13.4,7.2,0,0,0.9411764705882353,0.09447236180904522,0.036180904522613064,0.014070351758793969,0.007035175879396984,0.003015075376884422,0.008040201005025126,0.01507537688442211,0.45233067553436535,West
211,2020,99.5,Jeff Teague,BOS,9,24,32,15,5.9,1.8,2.1,0.9,0.2,1.1,0.455,0.7,0.4,18.2,6.2,0,0,0.75,0.05929648241206031,0.018090452261306532,0.021105527638190957,0.009045226130653266,0.0020100502512562816,0.011055276381909548,0.007035175879396984,0.0030510108409651337,East
212,2020,99.5,Jerami Grant,DET,15,31,32,9,23.3,5.2,3.1,0.8,1.2,1.8,0.5710000000000001,2.5,1.0,26.5,12.1,0,0,0.96875,0.23417085427135678,0.05226130653266332,0.031155778894472363,0.008040201005025126,0.012060301507537688,0.018090452261306532,0.02512562814070352,0.9999297987353544,East
213,2020,99.5,Jeremy Lamb,IND,4,17,30,15,12.2,4.2,1.5,0.8,0.5,0.9,0.68,1.9,0.5,17.3,10.9,0,0,0.5666666666666667,0.12261306532663316,0.042211055276381915,0.01507537688442211,0.008040201005025126,0.005025125628140704,0.009045226130653266,0.01909547738693467,0.8600692342005036,East
214,2020,99.5,Jerome Robinson,WAS,12,13,30,12,5.2,2.5,1.4,0.5,0.2,0.8,0.456,0.7,0.1,16.1,5.2,0,0,0.43333333333333335,0.05226130653266332,0.02512562814070352,0.014070351758793969,0.005025125628140704,0.0020100502512562816,0.008040201005025126,0.007035175879396984,0.0003879467440859482,East
215,2020,99.5,Jevon Carter,PHO,4,26,31,20,2.8,1.4,1.3,0.4,0.3,0.2,0.462,0.6,0.4,13.6,6.3,0,0,0.8387096774193549,0.028140703517587937,0.014070351758793969,0.01306532663316583,0.004020100502512563,0.003015075376884422,0.0020100502512562816,0.006030150753768844,0.0013318496054981147,West
216,2020,99.5,Joe Harris,BRK,2,34,34,22,15.1,3.5,1.8,0.5,0.2,0.8,0.7020000000000001,3.4,0.4,16.2,8.6,0,0,1.0,0.15175879396984923,0.035175879396984924,0.018090452261306532,0.005025125628140704,0.0020100502512562816,0.008040201005025126,0.034170854271356785,0.9795171692237349,West
217,2020,99.5,Joe Ingles,UTA,1,28,32,26,11.5,3.4,4.5,0.4,0.2,1.6,0.7,2.5,0.8,16.0,11.3,0,0,0.875,0.11557788944723618,0.034170854271356785,0.04522613065326633,0.004020100502512563,0.0020100502512562816,0.016080402010050253,0.02512562814070352,0.9673435618250998,West
218,2020,99.5,John Collins,ATL,11,32,32,14,17.4,7.5,1.5,0.4,1.0,1.3,0.622,1.3,0.8,21.3,12.1,0,0,1.0,0.17487437185929647,0.07537688442211055,0.01507537688442211,0.004020100502512563,0.010050251256281407,0.01306532663316583,0.01306532663316583,0.9977279838544104,East
219,2020,99.5,John Konchar,MEM,9,18,28,14,4.3,3.6,1.1,1.0,0.3,0.4,0.5429999999999999,0.4,0.4,11.3,8.0,0,0,0.6428571428571429,0.04321608040201005,0.036180904522613064,0.011055276381909548,0.010050251256281407,0.003015075376884422,0.004020100502512563,0.004020100502512563,0.0013967389146079595,West
220,2020,99.5,John Wall,HOU,14,21,30,11,20.1,3.5,6.1,1.0,0.7,3.3,0.534,2.0,0.7,30.7,12.3,5,0,0.7,0.2020100502512563,0.035175879396984924,0.06130653266331658,0.010050251256281407,0.007035175879396984,0.03316582914572864,0.020100502512562814,0.9999388195711336,West
221,2020,99.5,Jonas Valančiūnas,MEM,9,23,28,14,16.0,11.3,1.9,0.6,0.7,2.1,0.607,0.4,0.9,23.7,14.2,0,0,0.8214285714285714,0.16080402010050251,0.1135678391959799,0.01909547738693467,0.006030150753768844,0.007035175879396984,0.021105527638190957,0.004020100502512563,0.9988095733521033,West
222,2020,99.5,Jordan Bell,WAS,12,3,30,12,3.3,5.3,1.7,0.3,1.0,1.0,0.33299999999999996,0.0,0.1,14.9,7.4,0,0,0.1,0.03316582914572864,0.053266331658291456,0.017085427135678392,0.003015075376884422,0.010050251256281407,0.010050251256281407,0.0,0.0019730494579632035,East
223,2020,99.5,Jordan Bone,ORL,13,14,33,13,4.0,1.7,1.3,0.1,0.0,0.2,0.519,0.7,0.1,12.4,6.7,0,0,0.42424242424242425,0.04020100502512563,0.017085427135678392,0.01306532663316583,0.0010050251256281408,0.0,0.0020100502512562816,0.007035175879396984,5.4685985144192875e-05,East
224,2020,99.5,Jordan Clarkson,UTA,1,32,32,26,18.3,3.9,2.1,1.0,0.2,1.8,0.59,3.3,1.2,28.4,12.5,0,0,1.0,0.18391959798994975,0.03919597989949749,0.021105527638190957,0.010050251256281407,0.0020100502512562816,0.018090452261306532,0.03316582914572864,0.9994301219659933,West
225,2020,99.5,Jordan McLaughlin,MIN,15,21,33,7,5.6,2.3,4.9,0.9,0.1,1.1,0.46299999999999997,0.7,0.3,15.9,10.0,0,0,0.6363636363636364,0.056281407035175875,0.023115577889447233,0.0492462311557789,0.009045226130653266,0.0010050251256281408,0.011055276381909548,0.007035175879396984,0.0015343307699664517,West
226,2020,99.5,Jordan Nwora,MIL,3,10,33,20,5.1,1.5,0.0,0.4,0.2,1.0,0.616,0.8,0.1,26.3,9.2,0,0,0.30303030303030304,0.05125628140703517,0.01507537688442211,0.0,0.004020100502512563,0.0020100502512562816,0.010050251256281407,0.008040201005025126,0.0025914983720860315,East
227,2020,99.5,Jordan Poole,GSW,7,15,33,18,5.5,1.2,0.9,0.2,0.1,0.5,0.598,0.9,0.1,23.0,11.3,0,0,0.45454545454545453,0.05527638190954774,0.012060301507537688,0.009045226130653266,0.0020100502512562816,0.0010050251256281408,0.005025125628140704,0.009045226130653266,0.0012608427804079456,West
228,2020,99.5,Josh Green,DAL,10,17,31,15,2.5,2.3,0.6,0.2,0.1,0.6,0.514,0.1,0.1,10.7,4.7,0,0,0.5483870967741935,0.02512562814070352,0.023115577889447233,0.006030150753768844,0.0020100502512562816,0.0010050251256281408,0.006030150753768844,0.0010050251256281408,5.452730359888978e-05,West
229,2020,99.5,Josh Hall,OKC,12,7,32,13,1.7,1.3,1.0,0.0,0.0,0.6,0.285,0.1,0.0,21.4,-0.8,0,0,0.21875,0.017085427135678392,0.01306532663316583,0.010050251256281407,0.0,0.0,0.006030150753768844,0.0010050251256281408,6.443355078687963e-06,West
230,2020,99.5,Josh Hart,NOP,11,32,32,14,9.1,7.3,2.1,0.8,0.3,0.8,0.583,1.4,0.6,12.9,9.6,0,0,1.0,0.0914572864321608,0.07336683417085427,0.021105527638190957,0.008040201005025126,0.003015075376884422,0.008040201005025126,0.014070351758793969,0.187390759428642,West
231,2020,99.5,Josh Jackson,DET,15,30,32,9,13.6,4.5,1.9,0.8,0.9,2.3,0.525,1.3,0.8,26.6,8.5,0,0,0.9375,0.13668341708542714,0.04522613065326633,0.01909547738693467,0.008040201005025126,0.009045226130653266,0.023115577889447233,0.01306532663316583,0.6674615930553641,East
232,2020,99.5,Josh Okogie,MIN,15,27,33,7,4.6,2.5,1.0,0.9,0.5,0.7,0.44299999999999995,0.4,0.4,13.1,3.5,0,0,0.8181818181818182,0.046231155778894466,0.02512562814070352,0.010050251256281407,0.009045226130653266,0.005025125628140704,0.007035175879396984,0.004020100502512563,0.00021141809622957517,West
233,2020,99.5,Josh Richardson,DAL,10,22,31,15,12.9,3.3,2.5,0.8,0.2,1.5,0.555,1.5,0.3,18.2,6.5,0,0,0.7096774193548387,0.12964824120603016,0.03316582914572864,0.02512562814070352,0.008040201005025126,0.0020100502512562816,0.01507537688442211,0.01507537688442211,0.39736648873371955,West
234,2020,99.5,Jrue Holiday,MIL,3,23,33,20,16.4,4.8,5.4,1.9,0.6,1.6,0.593,1.9,1.0,19.9,11.7,1,0,0.696969696969697,0.16482412060301507,0.04824120603015075,0.0542713567839196,0.01909547738693467,0.006030150753768844,0.016080402010050253,0.01909547738693467,0.9998376562999652,East
235,2020,99.5,Juan Hernangómez,MIN,15,15,33,7,6.1,4.6,0.6,0.3,0.1,0.4,0.513,1.1,0.2,15.4,8.6,0,0,0.45454545454545453,0.06130653266331658,0.046231155778894466,0.006030150753768844,0.003015075376884422,0.0010050251256281408,0.004020100502512563,0.011055276381909548,0.0003708833106202812,West
236,2020,99.5,Juan Toscano-Anderson,GSW,7,19,33,18,6.1,4.4,2.3,0.5,0.6,1.0,0.645,0.7,0.5,11.7,9.2,0,0,0.5757575757575758,0.06130653266331658,0.044221105527638194,0.023115577889447233,0.005025125628140704,0.006030150753768844,0.010050251256281407,0.007035175879396984,0.05390222157551645,West
237,2020,99.5,Julius Randle,NYK,6,33,33,16,23.2,11.0,5.5,0.7,0.2,3.3,0.5870000000000001,1.9,1.9,27.7,16.7,0,0,1.0,0.23316582914572864,0.11055276381909548,0.05527638190954774,0.007035175879396984,0.0020100502512562816,0.03316582914572864,0.01909547738693467,0.9999994649725461,East
238,2020,99.5,Justin Holiday,IND,4,30,30,15,11.3,4.2,1.7,1.2,0.3,0.7,0.623,2.4,0.9,13.2,7.5,0,0,1.0,0.1135678391959799,0.042211055276381915,0.017085427135678392,0.012060301507537688,0.003015075376884422,0.007035175879396984,0.024120603015075376,0.7647292037527322,East
239,2020,99.5,Justin Jackson,OKC,12,21,32,13,7.3,2.3,1.7,0.4,0.0,1.0,0.547,1.0,0.3,19.6,7.8,0,0,0.65625,0.07336683417085427,0.023115577889447233,0.017085427135678392,0.004020100502512563,0.0,0.010050251256281407,0.010050251256281407,0.0017299213053288923,West
240,2020,99.5,Justin James,SAC,13,12,32,12,1.8,0.7,0.4,0.3,0.1,0.1,0.415,0.2,0.0,17.7,4.5,0,0,0.375,0.018090452261306532,0.007035175879396984,0.004020100502512563,0.003015075376884422,0.0010050251256281408,0.0010050251256281408,0.0020100502512562816,4.967442458293283e-06,West
241,2020,99.5,Justin Patton,HOU,14,2,30,11,5.0,3.5,0.0,0.0,2.0,0.0,0.506,0.0,0.1,12.4,7.0,0,0,0.06666666666666667,0.05025125628140704,0.035175879396984924,0.0,0.0,0.020100502512562814,0.0,0.0,0.006790235377571284,West
242,2020,99.5,Justise Winslow,MEM,9,3,28,14,7.0,5.3,1.0,0.7,0.3,1.7,0.303,0.7,0.1,24.8,6.2,0,0,0.10714285714285714,0.07035175879396985,0.053266331658291456,0.010050251256281407,0.007035175879396984,0.003015075376884422,0.017085427135678392,0.007035175879396984,0.009374229531647267,West
243,2020,99.5,Jusuf Nurkić,POR,5,12,31,18,9.8,7.7,2.8,0.9,0.9,1.9,0.514,0.3,0.3,21.1,10.3,0,0,0.3870967741935484,0.0984924623115578,0.07738693467336684,0.028140703517587937,0.009045226130653266,0.009045226130653266,0.01909547738693467,0.003015075376884422,0.9224058536550109,West
244,2020,99.5,Juwan Morgan,UTA,1,14,32,26,1.1,1.0,0.2,0.2,0.0,0.1,0.526,0.2,0.1,10.6,3.3,0,0,0.4375,0.011055276381909548,0.010050251256281407,0.0020100502512562816,0.0020100502512562816,0.0,0.0010050251256281408,0.0020100502512562816,0.000142331420431903,West
245,2020,99.5,Karim Mané,ORL,13,6,33,13,1.2,1.7,0.2,0.0,0.2,0.5,0.325,0.2,0.0,10.5,2.1,0,0,0.18181818181818182,0.012060301507537688,0.017085427135678392,0.0020100502512562816,0.0,0.0020100502512562816,0.005025125628140704,0.0020100502512562816,4.248118568303411e-06,East
246,2020,99.5,Karl-Anthony Towns,MIN,15,13,33,7,22.5,10.7,4.2,1.0,1.8,3.1,0.631,1.9,0.5,26.9,16.0,2,0,0.3939393939393939,0.22613065326633167,0.10753768844221105,0.042211055276381915,0.010050251256281407,0.018090452261306532,0.031155778894472363,0.01909547738693467,0.9999987622305715,West
247,2020,99.5,Keita Bates-Diop,SAS,6,9,28,16,1.6,0.8,0.4,0.6,0.0,0.0,0.4,0.1,0.1,16.0,7.3,0,0,0.32142857142857145,0.016080402010050253,0.008040201005025126,0.004020100502512563,0.006030150753768844,0.0,0.0,0.0010050251256281408,4.340971572295188e-05,West
248,2020,99.5,Kelan Martin,IND,4,11,30,15,1.3,1.0,0.0,0.2,0.0,0.4,0.389,0.2,0.1,22.2,6.6,0,0,0.36666666666666664,0.01306532663316583,0.010050251256281407,0.0,0.0020100502512562816,0.0,0.004020100502512563,0.0020100502512562816,5.907957333462401e-05,East
249,2020,99.5,Keldon Johnson,SAS,6,27,28,16,14.5,7.0,2.3,0.8,0.5,1.5,0.556,1.0,1.0,20.7,10.2,0,0,0.9642857142857143,0.1457286432160804,0.07035175879396985,0.023115577889447233,0.008040201005025126,0.005025125628140704,0.01507537688442211,0.010050251256281407,0.9918159953289257,West
250,2020,99.5,Keljin Blevins,POR,5,9,31,18,0.4,0.2,0.4,0.2,0.0,0.3,0.182,0.0,0.0,12.8,-2.3,0,0,0.2903225806451613,0.004020100502512563,0.0020100502512562816,0.004020100502512563,0.0020100502512562816,0.0,0.003015075376884422,0.0,1.2518308119555963e-05,West
251,2020,99.5,Kelly Olynyk,MIA,10,31,32,15,10.0,5.8,2.1,0.7,0.6,1.4,0.5529999999999999,1.9,1.1,17.7,8.2,0,0,0.96875,0.10050251256281408,0.05829145728643216,0.021105527638190957,0.007035175879396984,0.006030150753768844,0.014070351758793969,0.01909547738693467,0.472209330301995,East
252,2020,99.5,Kelly Oubre Jr.,GSW,7,33,33,18,15.2,6.0,1.4,1.2,0.8,1.2,0.519,1.7,1.4,22.2,9.3,0,0,1.0,0.15276381909547737,0.06030150753768844,0.014070351758793969,0.012060301507537688,0.008040201005025126,0.012060301507537688,0.017085427135678392,0.9934516128948006,West
253,2020,99.5,Kendrick Nunn,MIA,10,24,32,15,14.3,3.4,2.8,1.2,0.3,1.9,0.5820000000000001,2.1,0.8,21.1,9.5,0,0,0.75,0.14371859296482412,0.034170854271356785,0.028140703517587937,0.012060301507537688,0.003015075376884422,0.01909547738693467,0.021105527638190957,0.8157289511512792,East
254,2020,99.5,Kenrich Williams,OKC,12,32,32,13,5.6,4.1,1.7,0.8,0.2,0.9,0.596,0.5,0.8,13.1,9.2,0,0,1.0,0.056281407035175875,0.04120603015075377,0.017085427135678392,0.008040201005025126,0.0020100502512562816,0.009045226130653266,0.005025125628140704,0.00287290317523274,West
255,2020,99.5,Kent Bazemore,GSW,7,31,33,18,6.6,3.1,1.6,0.9,0.5,1.1,0.624,1.1,0.9,16.2,9.4,0,0,0.9393939393939394,0.06633165829145728,0.031155778894472363,0.016080402010050253,0.009045226130653266,0.005025125628140704,0.011055276381909548,0.011055276381909548,0.04154134063625568,West
256,2020,99.5,Kentavious Caldwell-Pope,LAL,3,29,33,22,8.9,2.3,1.4,0.7,0.3,1.1,0.595,1.6,1.0,14.3,5.8,0,0,0.8787878787878788,0.08944723618090453,0.023115577889447233,0.014070351758793969,0.007035175879396984,0.003015075376884422,0.011055276381909548,0.016080402010050253,0.2383875009650657,West
257,2020,99.5,Kenyon Martin Jr.,HOU,14,7,30,11,3.3,2.7,0.6,0.3,0.7,0.7,0.39399999999999996,0.1,0.1,21.1,5.2,0,0,0.23333333333333334,0.03316582914572864,0.0271356783919598,0.006030150753768844,0.003015075376884422,0.007035175879396984,0.007035175879396984,0.0010050251256281408,0.0001007486330324261,West
258,2020,99.5,Kevin Durant,BRK,2,19,34,22,29.0,7.3,5.3,0.7,1.4,3.5,0.652,2.6,0.7,31.3,16.3,11,0,0.5588235294117647,0.2914572864321608,0.07336683417085427,0.053266331658291456,0.007035175879396984,0.014070351758793969,0.035175879396984924,0.02613065326633166,0.9999999999942915,West
259,2020,99.5,Kevin Huerter,ATL,11,32,32,14,11.8,3.5,3.7,1.2,0.2,1.3,0.544,2.2,0.6,16.3,7.6,0,0,1.0,0.11859296482412061,0.035175879396984924,0.03718592964824121,0.012060301507537688,0.0020100502512562816,0.01306532663316583,0.022110552763819097,0.40540069676807433,East
